,level_0,index,Unnamed: 0,model_id,selected,fold,repetition,num_neurons,weight_regularization,monitored_metric,loss,epoch,activation_name,architecture_id,train_overall_acc,train_matthews_corrcoef,validation_overall_acc,validation_matthews_corrcoef,holdout_overall_acc,holdout_matthews_corrcoef,test_overall_acc,test_matthews_corrcoef,dominant_solution,mean_diffs,dataset,run,experiment,validation_loss,holdout_loss,rank,policy
0,1751789,1852589,16401389,3705,False,5,5,6,0.000256,0.812865,0.460557,50,GELU(approximate=False),405,0.829574,0.590216,0.812865,0.541226,0.825211,0.577506,0.842105,0.620402,True,0.01113933333333339,car(3),14,exp0090_politica_1_oracle_1m1l,,,0.9046127100076364,topsis_pareto_train
0,1753935,1854735,16403535,1710,False,1,1,11,0.000168,0.830409,0.417585,45,LeakyReLU(negative_slope=0.01),210,0.833751,0.594804,0.830409,0.586515,0.832359,0.591483,0.859649,0.660862,True,0.0022280000000000446,car(3),11,exp0090_politica_1_oracle_1m1l,,,0.9040522720501678,topsis_pareto_train
0,1759535,1860335,16409135,3307,False,1,1,8,0.000386,0.894737,0.303136,99,GELU(approximate=False),407,0.888889,0.740044,0.894737,0.762717,0.890188,0.744672,0.900585,0.768897,True,0.0038986666666666427,car(3),4,exp0090_politica_1_oracle_1m1l,,,0.933461339520203,topsis_pareto_train
0,1766277,1867077,16415877,1006,False,2,2,7,0.000362,0.877193,0.313896,95,ReLU(),106,0.867168,0.689038,0.877193,0.714942,0.870695,0.697997,0.900585,0.767783,True,0.006683333333333301,car(3),8,exp0090_politica_1_oracle_1m1l,,,0.9273180606130584,topsis_pareto_train
0,1770864,1871664,16420464,3909,False,7,7,10,0.000332,0.900585,0.261695,99,GELU(approximate=False),409,0.895572,0.759136,0.900585,0.775048,0.897336,0.764167,0.894737,0.756067,True,0.003341999999999956,car(3),10,exp0090_politica_1_oracle_1m1l,,,0.9316755834642103,topsis_pareto_train
0,1779048,1879848,16428648,3707,False,5,5,8,0.000345,0.888889,0.292142,99,GELU(approximate=False),407,0.87218,0.699346,0.888889,0.739856,0.876543,0.710121,0.906433,0.781436,True,0.01113933333333339,car(3),7,exp0090_politica_1_oracle_1m1l,,,0.9256600406224736,topsis_pareto_train
0,1781699,1882499,16431299,3908,False,7,7,9,0.000348,0.888889,0.285013,99,GELU(approximate=False),408,0.893066,0.753394,0.888889,0.742257,0.892138,0.750919,0.900585,0.770327,True,0.0027846666666666575,car(3),12,exp0090_politica_1_oracle_1m1l,,,0.9344083813589766,topsis_pareto_train
0,1788364,1889164,16437964,3411,False,2,2,12,0.000266,0.894737,0.268476,90,GELU(approximate=False),411,0.903091,0.778201,0.894737,0.753548,0.901884,0.774283,0.900585,0.769413,True,0.005569333333333315,car(3),3,exp0090_politica_1_oracle_1m1l,,,0.9257202417269771,topsis_pareto_train
0,1797177,1897977,16446777,3605,False,4,4,6,0.00046,0.868421,0.297978,99,GELU(approximate=False),405,0.889724,0.744167,0.868421,0.6959,0.88629,0.736376,0.894737,0.756636,True,0.014201999999999973,car(3),15,exp0090_politica_1_oracle_1m1l,,,0.9433535624919293,topsis_pareto_train
0,1799220,1900020,16448820,3704,False,5,5,5,0.000475,0.856725,0.330891,98,GELU(approximate=False),404,0.865497,0.681625,0.856725,0.659052,0.864198,0.67831,0.906433,0.781189,True,0.005848000000000002,car(3),1,exp0090_politica_1_oracle_1m1l,,,0.9318811929661148,topsis_pareto_train
